#TYPE Selected.Microsoft.Management.Infrastructure.CimInstance
"HostName","TimeStamp","TimeToLive","RecordType","IP","CName"
"PCSRB251","05.3.2025 09:00:00","00:20:00","A","10.50.20.84",
"PCSRB252","05.3.2025 12:00:00","00:20:00","A","10.50.15.165",
"PCSRB254","05.3.2025 07:00:00","00:20:00","AAAA",,
"PCSRB255","05.3.2025 12:00:00","00:20:00","A","10.50.15.217",
"prnaf0013",,"01:00:00","A","10.10.12.252",
"prnainst0001",,"01:00:00","A","10.10.14.227",
"PRNAINST0002",,"01:00:00","A","10.10.14.245",
"PRNAINST1001",,"01:00:00","A","10.10.14.252",
"PRNAINST1002",,"01:00:00","A","10.10.14.251",
"PRNAINST1003",,"01:00:00","A","10.10.14.233",
"PRNAINST1004",,"01:00:00","A","10.10.14.234",
"PRNAINST1005",,"01:00:00","A","10.10.14.235",
"PRNAINST1006",,"01:00:00","A","10.10.14.236",
"PRNAINST1007",,"01:00:00","A","10.10.14.237",
"PRNAINST1008",,"01:00:00","A","10.10.14.238",
"PRNAINST1009",,"01:00:00","A","10.10.14.239",
"prnainst1010",,"01:00:00","A","10.10.14.226",
"prnainst1011",,"01:00:00","A","10.10.14.248",
"prnainst2001",,"01:00:00","A","10.10.14.254",
"prnainst2002",,"01:00:00","A","10.10.14.253",
"PRNAINST2003",,"01:00:00","A","10.10.14.241",
"PRNAINV1001",,"01:00:00","A","10.10.64.228",
"PRNAINV1002",,"01:00:00","A","10.10.64.229",
"PRNAIT0001",,"01:00:00","A","10.10.64.248",
"PRNAIT0003",,"01:00:00","A","10.10.64.236",
"prnait0004",,"01:00:00","A","10.10.116.17",
"prnait0005",,"01:00:00","A","10.10.64.223",
"prnait0006",,"01:00:00","A","10.10.64.222",
"PRNAIT0010",,"01:00:00","A","10.10.64.216",
"PRNAIT0011",,"01:00:00","A","10.10.64.217",
"PRNAIT0012",,"01:00:00","A","10.10.64.218",
"PRNAIT0013",,"01:00:00","A","10.10.64.219",
"prnakkf0001",,"01:00:00","A","10.10.10.4",
"prnakkf0002",,"01:00:00","A","10.10.10.139",
"prnakkf1001",,"01:00:00","A","10.10.10.248",
"prnakkf1002",,"01:00:00","A","10.10.10.247",
"prnakkf1003",,"01:00:00","A","10.10.10.249",
"prnakkf1004",,"01:00:00","A","10.10.10.244",
"PRNAKKF1005",,"01:00:00","A","10.10.10.47",
"prnakkf2001",,"01:00:00","A","10.10.10.250",
"prnakkf2002",,"01:00:00","A","10.10.10.246",
"PRNAKKF2003",,"01:00:00","A","10.10.10.251",
"prnakkf2004",,"01:00:00","A","10.10.10.5",
"prnakkf2005",,"01:00:00","A","10.10.10.252",
"PRNAKKF2020",,"01:00:00","A","10.10.64.221",
"PRNAKKF2030",,"01:00:00","A","10.10.64.219",
"prnakkf2040",,"01:00:00","A","10.10.64.220",
"prnakkf3001",,"01:00:00","A","10.10.10.1",
"prnakkf3003",,"01:00:00","A","10.10.10.6",
"prnakkf3004",,"01:00:00","A","10.10.10.241",
"PRNAKKF3005",,"01:00:00","A","10.10.10.2",
"prnakkf3006",,"01:00:00","A","10.10.10.15",
"prnakkf3007",,"01:00:00","A","10.10.10.245",
"prnakkf3008",,"01:00:00","A","10.10.10.21",
"prnakkfstd1001",,"01:00:00","A","10.10.10.253",
"prnakkfstd1002",,"01:00:00","A","10.10.10.240",
"prnakkfstd2001",,"01:00:00","A","10.10.10.243",
"prnakkfstd2002",,"01:00:00","A","10.10.10.242",
"PRNAKONZ0001",,"01:00:00","A","10.10.64.225",
"prnamen0001",,"01:00:00","A","10.10.64.227",
"PRNAMEN0002",,"01:00:00","A","10.10.64.249",
"PRNAMPMPP0001",,"01:00:00","A","10.10.16.247",
"prnampmpp0002",,"01:00:00","A","10.10.16.240",
"PRNAMPMPP1002",,"01:00:00","A","10.10.16.245",
"prnampmpp1003",,"01:00:00","A","10.10.16.244",
"prnampmpp1004",,"01:00:00","A","10.10.16.241",
"PRNAMRD0001",,"01:00:00","A","10.10.64.244",
"prnams0001",,"01:00:00","A","10.10.13.251",
"prnams1001",,"01:00:00","A","10.10.13.254",
"prnams1003",,"01:00:00","A","10.10.13.250",
"PRNAMV0001",,"01:00:00","A","10.10.16.250",
"prnamv0002",,"01:00:00","A","10.10.16.243",
"PRNAMV0003",,"01:00:00","A","10.10.16.242",
"prnamv0004",,"01:00:00","A","10.10.16.67",
"prnanf0001",,"01:00:00","A","10.10.17.254",
"prnanf0002",,"01:00:00","A","10.10.12.250",
"PRNANF0003",,"01:00:00","A","10.10.12.249",
"PRNANF0004",,"01:00:00","A","10.10.12.221",
"prnanf0005",,"01:00:00","A","10.10.12.243",
"PRNANF0006",,"01:00:00","A","10.10.15.254",
"PRNANF0007",,"01:00:00","A","10.10.15.249",
"PRNANF0008",,"01:00:00","A","10.10.12.218",
"prnanf0009",,"01:00:00","A","10.10.12.245",
"prnanf0010",,"01:00:00","A","10.10.12.188",
"prnanf0011",,"01:00:00","A","10.10.12.189",
"prnanf0012",,"01:00:00","A","10.10.12.24",
"prnanf0013",,"01:00:00","A","10.10.12.252",
"prnanf0014",,"01:00:00","A","10.10.12.222",
"prnanf0015",,"01:00:00","A","10.10.12.171",
"prnanf0016",,"01:00:00","A","10.10.116.20",
"prnanf0017",,"01:00:00","A","10.10.116.22",
"prnanf0021",,"01:00:00","A","10.10.12.157",
"prnanf0022",,"01:00:00","A","10.10.12.156",
"prnanf0023",,"01:00:00","A","10.10.12.155",
"prnanf1001",,"01:00:00","A","10.10.12.251",
"PRNANF1002",,"01:00:00","A","10.30.4.125",
"PRNANF1003",,"01:00:00","A","10.10.12.185",
"prnanf1004",,"01:00:00","A","10.10.12.181",
"prnanf1006",,"01:00:00","A","10.10.12.218",
"prnanf1007",,"01:00:00","A","10.10.12.167",
"prnanf1008",,"01:00:00","A","10.10.12.41",
"prnanf1009",,"01:00:00","A","10.10.12.183",
"prnanf1010",,"01:00:00","A","10.10.12.166",
"prnanf1011",,"01:00:00","A","10.10.116.12",
"prnanf2001",,"01:00:00","A","10.10.12.219",
"PRNANF2002",,"01:00:00","A","10.10.12.244",
"prnanf2003",,"01:00:00","A","10.10.12.248",
"PRNANF2005",,"01:00:00","A","10.10.12.187",
"prnanf2006",,"01:00:00","A","10.10.12.177",
"PRNANF3001",,"01:00:00","A","10.10.12.162",
"PRNANF3002",,"01:00:00","A","10.10.12.161",
"PRNANF3003",,"01:00:00","A","10.10.12.160",
"PRNANF4000",,"01:00:00","A","10.10.12.190",
"PRNANF4001",,"01:00:00","A","10.10.12.186",
"prnanf4002",,"01:00:00","A","10.10.12.248",
"PRNANF4003",,"01:00:00","A","10.10.12.169",
"prnanf4004",,"01:00:00","A","10.10.12.165",
"prnanf4005",,"01:00:00","A","10.10.12.246",
"prnanf4006",,"01:00:00","A","10.10.12.182",
"prnanf7001",,"01:00:00","A","10.10.12.209",
"PRNAPP1002",,"01:00:00","A","10.10.16.2",
"PRNAPPZ0001",,"01:00:00","A","10.10.16.236",
"prnappz1001",,"01:00:00","A","10.10.16.254",
"PRNAPPZ1002",,"01:00:00","A","10.10.16.2",
"prnappz1003",,"01:00:00","A","10.10.16.1",
"prnappz1004",,"01:00:00","A","10.10.16.229",
"PRNAPPZ1005",,"01:00:00","A","10.10.16.226",
"prnappz1006",,"01:00:00","A","10.10.16.49",
"prnappz1007",,"01:00:00","A","10.10.16.225",
"prnappz1008",,"01:00:00","A","10.10.16.15",
"prnappz1008",,"01:00:00","A","10.10.16.224",
"prnappz2001",,"01:00:00","A","10.10.16.227",
"prnappz2002",,"01:00:00","A","10.10.16.228",
"prnappz2003",,"01:00:00","A","10.10.16.230",
"PRNAPPZ2004",,"01:00:00","A","10.10.12.159",
"PRNAPS0001",,"01:00:00","A","10.30.8.3",
"PRNARAB1001",,"01:00:00","A","10.10.16.249",
"PRNAUZ0001",,"01:00:00","A","10.10.1.241",
"prnauz0002",,"01:00:00","A","10.10.1.240",
"PRNAUZ0003",,"01:00:00","A","10.10.1.237",
"PRNAUZ0004",,"01:00:00","A","10.10.1.236",
"PRNAUZ0005",,"01:00:00","A","10.10.1.235",
"PRNAUZ0006",,"01:00:00","A","10.10.1.234",
"prnauz0007",,"01:00:00","A","10.10.1.239",
"prnauz0008",,"01:00:00","A","10.10.1.245",
"prnauz0009",,"01:00:00","A","10.10.1.252",
"PRNAUZ0010",,"01:00:00","A","10.10.1.228",
"prnauz0011",,"01:00:00","A","10.10.1.227",
"PRNAUZ0012",,"01:00:00","A","10.10.1.219",
"PRNAUZ0013",,"01:00:00","A","10.10.1.226",
"prnauz0016",,"01:00:00","A","10.10.1.222",
"prnauz0017",,"01:00:00","A","10.10.1.220",
"prnauz0018",,"01:00:00","A","10.10.1.218",
"prnauz0019",,"01:00:00","A","10.10.1.56",
"prnauz0020",,"01:00:00","A","10.10.1.41",
"prnauz0021",,"01:00:00","A","10.10.1.58",
"prnauz0022",,"01:00:00","A","10.10.1.10",
"prnauz10001",,"01:00:00","A","10.10.6.221",
"PRNAUZ10002",,"01:00:00","A","10.10.1.225",
"prnauz10003",,"01:00:00","A","10.10.6.232",
"PRNAUZ10004",,"01:00:00","A","10.10.1.221",
"prnauz1001",,"01:00:00","A","10.10.1.244",
"PRNAUZ1002",,"01:00:00","A","10.10.1.243",
"prnauz1003",,"01:00:00","A","10.10.1.242",
"PRNAUZ1004",,"01:00:00","A","10.10.1.229",
"PRNAUZ1005",,"01:00:00","A","10.10.116.1",
"prnauz1006",,"01:00:00","A","10.10.1.217",
"prnauz1007",,"01:00:00","A","10.10.1.52",
"prnauz11001",,"01:00:00","A","10.10.6.254",
"PRNAUZ11002",,"01:00:00","A","10.10.6.220",
"prnauz11003",,"01:00:00","A","10.10.8.31",
"prnauz11004",,"01:00:00","A","10.10.8.27",
"PRNAUZ12001",,"01:00:00","A","10.10.8.1",
"prnauz14001",,"01:00:00","A","10.10.8.4",
"prnauz14003",,"01:00:00","A","10.10.6.224",
"PRNAUZ2001",,"01:00:00","A","10.10.1.249",
"prnauz2002",,"01:00:00","A","10.10.1.248",
"prnauz2003",,"01:00:00","A","10.10.1.233",
"prnauz2004",,"01:00:00","A","10.10.1.247",
"PRNAUZ2005",,"01:00:00","A","10.10.1.216",
"prnauz3001",,"01:00:00","A","10.10.140.12",
"prnauz3002",,"01:00:00","A","10.10.1.238",
"PRNAUZ3003",,"01:00:00","A","10.10.1.251",
"prnauz3004",,"01:00:00","A","10.10.1.250",
"prnauz3005",,"01:00:00","A","10.10.1.225",
"prnauz3006",,"01:00:00","A","10.10.1.224",
"PRNAUZ4001",,"01:00:00","A","10.10.1.254",
"prnauz4002",,"01:00:00","A","10.10.1.232",
"PRNAUZ4003",,"01:00:00","A","10.10.1.230",
"prnauz5001",,"01:00:00","A","10.10.6.239",
"PRNAUZ5002",,"01:00:00","A","10.10.6.238",
"PRNAUZ5003",,"01:00:00","A","10.10.6.237",
"PRNAUZ5004",,"01:00:00","A","10.10.6.235",
"PRNAUZ5005",,"01:00:00","A","10.10.6.234",
"PRNAUZ5006",,"01:00:00","A","10.10.6.253",
"prnauz5007",,"01:00:00","A","10.10.6.230",
"PRNAUZ5008",,"01:00:00","A","10.10.6.228",
"prnauz5009",,"01:00:00","A","10.10.6.236",
"prnauz5010",,"01:00:00","A","10.10.6.22",
"prnauz5010",,"01:00:00","A","10.10.6.222",
"prnauz5011",,"01:00:00","A","10.10.6.218",
"prnauz5012",,"01:00:00","A","10.10.6.215",
"PRNAUZ5013",,"01:00:00","A","10.10.6.214",
"prnauz5014",,"01:00:00","A","10.10.6.37",
"prnauz5015",,"01:00:00","A","10.10.6.200",
"prnauz5016",,"01:00:00","A","10.10.6.14",
"prnauz6001",,"01:00:00","A","10.10.6.245",
"prnauz6002",,"01:00:00","A","10.10.6.227",
"prnauz6003",,"01:00:00","A","10.10.6.242",
"prnauz6004",,"01:00:00","A","10.10.6.249",
"prnauz6005",,"01:00:00","A","10.10.6.241",
"prnauz6006",,"01:00:00","A","10.10.6.244",
"prnauz6007",,"01:00:00","A","10.10.6.76",
"prnauz6008",,"01:00:00","A","10.10.6.248",
"prnauz6009",,"01:00:00","A","10.10.6.240",
"prnauz6010",,"01:00:00","A","10.10.6.229",
"prnauz6011",,"01:00:00","A","10.10.6.225",
"prnauz6012",,"01:00:00","A","10.10.6.246",
"PRNAUZ6013",,"01:00:00","A","10.10.6.224",
"PRNAUZ7001",,"01:00:00","A","10.10.6.233",
"PRNAUZ7002",,"01:00:00","A","10.10.6.226",
"prnauz7003",,"01:00:00","A","10.10.6.211",
"prnauz7004",,"01:00:00","A","10.10.6.212",
"prnauz8001",,"01:00:00","A","10.10.6.250",
"prnauz8002",,"01:00:00","A","10.10.6.69",
"PRNAUZ9001",,"01:00:00","A","10.10.6.252",
"PRNAUZ9002",,"01:00:00","A","10.10.6.251",
"PRNAUZ9003",,"01:00:00","A","10.10.6.223",
"prnauz9004",,"01:00:00","A","10.10.8.6",
"PRNAUZ9005",,"01:00:00","A","10.10.8.7",
"prnbbr0005",,"01:00:00","A","10.30.0.37",
"PRNBMAG0001",,"01:00:00","A","10.30.0.3",
"PRNBMAG0002",,"01:00:00","A","10.30.0.15",
"prnbmag0003",,"01:00:00","A","10.30.0.19",
"PRNBOK0001",,"01:00:00","A","10.30.0.5",
"prnbp0001",,"01:00:00","A","10.30.0.126",
"PRNBP0002",,"01:00:00","A","10.30.0.17",
"PRNBQC0001",,"01:00:00","A","10.30.0.2",
"prnbqc0002",,"01:00:00","A","10.30.0.34",
"PRNBQC1001",,"01:00:00","A","10.30.0.32",
"prnbr0001",,"01:00:00","A","10.30.3.6",
"PRNBR0002",,"01:00:00","A","10.30.3.5",
"prnbr0003",,"01:00:00","A","10.30.0.18",
"prnbuz0001",,"01:00:00","A","10.30.0.1",
"PRNBUZ0002",,"01:00:00","A","10.30.0.6",
"prnfkr01",,"01:00:00","A","10.30.3.7",
"prnflex1001",,"01:00:00","A","10.30.101.241",
"prnimag0001",,"01:00:00","A","10.30.6.107",
"prnimag0002",,"01:00:00","A","10.30.6.103",
"prnimag0003",,"01:00:00","A","10.30.6.104",
"prnimag0004",,"01:00:00","A","10.30.6.108",
"prnimag0005",,"01:00:00","A","10.30.6.115",
"PRNKONS0003",,"01:00:00","A","10.30.2.5",
"prnkons0004",,"01:00:00","A","10.30.2.18",
"PRNKONS3001",,"01:00:00","A","10.30.2.1",
"prnkons3002",,"01:00:00","A","10.30.2.6",
"prnkons3003",,"01:00:00","A","10.30.2.3",
"prnkons3004",,"01:00:00","A","10.30.2.4",
"prnlcfmag0001",,"01:00:00","A","10.30.1.80",
"prnlhem0001",,"01:00:00","A","10.30.1.123",
"PRNLHEM0002",,"01:00:00","A","10.30.1.114",
"prnlhem0003",,"01:00:00","A","10.30.1.109",
"prnlhem0004",,"01:00:00","A","10.30.1.91",
"prnlhem1001",,"01:00:00","A","10.30.1.113",
"prnlhem1002",,"01:00:00","A","10.30.101.241",
"prnlkot0001",,"01:00:00","A","10.30.101.200",
"PRNLKOZ0002",,"01:00:00","A","10.30.1.121",
"prnlkoz0003",,"01:00:00","A","10.30.1.111",
"prnlkoz0004",,"01:00:00","A","10.30.1.103",
"prnlkoz0005",,"01:00:00","A","10.30.1.119",
"prnlkoz0006",,"01:00:00","A","10.30.1.118",
"prnlkoz0007",,"01:00:00","A","10.30.1.98",
"prnlkoz0008",,"01:00:00","A","10.30.9.29",
"PRNLKOZ1002",,"01:00:00","A","10.30.1.110",
"prnlkoz1003",,"01:00:00","A","10.30.1.124",
"prnlkoz1004",,"01:00:00","A","10.30.1.2",
"prnlkoz1005",,"01:00:00","A","10.30.1.99",
"prnlkoz1006",,"01:00:00","A","10.30.1.45",
"prnlkoz1007",,"01:00:00","A","10.30.1.61",
"prnlkoz1008",,"01:00:00","A","10.30.1.21",
"prnlmkoz0001",,"01:00:00","A","10.30.1.3",
"PRNLMKOZ0002",,"01:00:00","A","10.30.1.15",
"prnlmkoz1002",,"01:00:00","A","10.30.1.112",
"prnlneo1001",,"01:00:00","A","10.30.101.217",
"prnlneo1002",,"01:00:00","A","10.30.101.220",
"prnlnf0001",,"01:00:00","A","10.30.1.1",
"PRNLPAK0001",,"01:00:00","A","10.30.101.216",
"prnlpakhem0001",,"01:00:00","A","10.30.1.96",
"prnlpfs1001",,"01:00:00","A","10.30.1.20",
"prnlpfs2001",,"01:00:00","A","10.30.1.24",
"prnlpfs2002",,"01:00:00","A","10.30.1.23",
"PRNLPPZ1001",,"01:00:00","A","10.30.1.120",
"prnlqc0001",,"01:00:00","A","10.30.101.253",
"prnlqc1001",,"01:00:00","A","10.30.101.254",
"prnlqc1002",,"01:00:00","A","10.30.101.234",
"PRNLTC1001",,"01:00:00","A","10.30.101.39",
"PRNLTC1002",,"01:00:00","A","10.30.101.242",
"prnltc1003",,"01:00:00","A","10.30.101.233",
"prnltc1004",,"01:00:00","A","10.30.101.50",
"PRNLTC1005",,"01:00:00","A","10.30.101.54",
"PRNLTC1006",,"01:00:00","A","10.30.101.57",
"prnltc1007",,"01:00:00","A","10.30.101.40",
"prnltc1008",,"01:00:00","A","10.30.101.10",
"prnltc1009",,"01:00:00","A","10.30.101.237",
"PRNLUZ0001",,"01:00:00","A","10.30.101.252",
"PRNLUZ0002",,"01:00:00","A","10.30.101.244",
"PRNLUZ0003",,"01:00:00","A","10.30.101.245",
"PRNLUZ0004",,"01:00:00","A","10.30.101.243",
"PRNLUZ0010",,"01:00:00","A","10.30.101.246",
"PRNLUZ1001",,"01:00:00","A","10.30.101.251",
"PRNLUZ1002",,"01:00:00","A","10.30.101.248",
"prnluz1003",,"01:00:00","A","10.30.101.247",
"prnluz1004",,"01:00:00","A","10.30.101.238",
"prnluz1006",,"01:00:00","A","10.30.101.236",
"prnluz1007",,"01:00:00","A","10.30.101.214",
"PRNLUZ2001",,"01:00:00","A","10.30.101.250",
"PRNLUZ2002",,"01:00:00","A","10.30.101.249",
"prnluz2003",,"01:00:00","A","10.30.101.239",
"prnluz2004",,"01:00:00","A","10.30.101.49",
"PRNMKOZ2003",,"01:00:00","A","10.30.1.112",
"prnmv0001",,"01:00:00","A","10.10.16.243",
"PRNPMAG0001",,"01:00:00","A","10.30.6.103",
"PRNPMAG0002",,"01:00:00","A","10.30.6.104",
"PRNPMAG0005",,"01:00:00","A","10.30.6.107",
"prnpmag0006",,"01:00:00","A","10.30.6.108",
"prnslvlab001",,"01:00:00","A","10.50.2.126",
"prnslvlab002",,"01:00:00","A","10.50.2.125",
"prnz0002",,"01:00:00","A","10.30.17.61",
"prnz0003",,"01:00:00","A","10.30.17.60",
"prnz0004",,"01:00:00","A","10.30.17.59",
"prnz0005",,"01:00:00","A","10.30.18.11",
"prnzoa3001",,"01:00:00","A","10.30.19.252",
"prnzoa3002",,"01:00:00","A","10.30.19.251",
"prnzoa3003",,"01:00:00","A","10.30.19.248",
"prnzoa4001",,"01:00:00","A","10.30.19.249",
"prnzoa4002",,"01:00:00","A","10.30.19.247",
"prnzoa4003",,"01:00:00","A","10.30.19.250",
"rdapps",,"01:00:00","CNAME",,"srvaitrdweb.alkaloidad.local."
"rdappsdev",,"01:00:00","A","10.10.35.23",
"RDTEST001-PC",,"01:00:00","A","10.10.128.11",
"rkalk-acc-0",,"01:00:00","A","172.24.7.18",
"rkspr-acc-1",,"01:00:00","A","172.25.9.3",
"rsaeromatic2","04.3.2025 12:00:00","00:20:00","A","10.10.133.6",
"rusmo-acc-1",,"01:00:00","A","172.25.6.2",
"shop-mes-dev",,"01:00:00","A","10.10.144.11",
"shop-mes-prd",,"01:00:00","A","10.10.144.4",
"shop-mes-tst",,"01:00:00","A","10.10.144.8",
"admin-stage.signserver",,"01:00:00","A","10.10.141.144",
"tenant-stage.signserver",,"01:00:00","A","10.10.141.144",
"wcf.signserver",,"01:00:00","A","10.10.55.42",
"wcf-stage.signserver",,"01:00:00","A","10.10.141.144",
"wcf1.signserver",,"01:00:00","A","10.10.141.135",
"wcf2.signserver",,"01:00:00","A","10.10.141.136",
"signserver-stage",,"01:00:00","A","10.10.141.14",
"smtprelay",,"00:01:00","A","10.10.55.40",
"soba118",,"01:00:00","A","10.10.11.245",
"soba119",,"01:00:00","A","10.10.11.246",
"speakupnow",,"01:00:00","A","10.10.50.196",
"speed",,"01:00:00","A","10.10.60.18",
"srbkpr-acc-1",,"01:00:00","A","172.25.0.40",
"srbkpr-acc-2",,"01:00:00","A","172.25.0.41",
"srbkpr-acc-3",,"01:00:00","A","172.25.0.44",
"srbkve-acc-1",,"01:00:00","A","172.25.0.34",
"srbkve-acc-2",,"01:00:00","A","172.25.0.42",
"srbpra-acc-1",,"01:00:00","A","172.25.0.2",
"srbpra-acc-2",,"01:00:00","A","172.25.0.3",
"srbpra-acc-3",,"01:00:00","A","172.25.0.7",
"srbpus-acc-1",,"01:00:00","A","172.25.0.18",
"srbsbc-acc-4",,"01:00:00","A","172.25.0.11",
"srvait3parrmca",,"01:00:00","A","10.10.49.79",
"srvait3parsp",,"01:00:00","A","10.10.49.76",
"srvait3parssmc",,"01:00:00","A","10.10.49.78",
"srvait3parssmca",,"01:00:00","A","10.10.49.86",
"srvaitaccess22","03.3.2025 13:00:00","00:20:00","A","10.10.61.2",
"srvaitadconnect","03.3.2025 00:00:00","00:20:00","A","10.10.50.161",
"srvaitadcs","27.2.2025 09:00:00","00:20:00","A","10.10.61.1",
"srvaitadfs","26.2.2025 13:00:00","00:20:00","A","10.10.61.3",
"srvaitalkam","27.2.2025 04:00:00","00:20:00","A","10.10.50.93",
"srvaitalkamos",,"01:00:00","A","10.10.74.1",
"srvaitalkatelco",,"01:00:00","A","10.10.141.2",
"srvaitalkavisit","28.2.2025 12:00:00","00:20:00","A","10.10.63.1",
"srvaitalksql",,"00:20:00","A","10.10.50.30",
"srvaitalktv",,"01:00:00","A","10.10.50.94",
"srvaitam","01.3.2025 12:00:00","00:20:00","A","10.10.62.4",
"srvaitamostst",,"01:00:00","A","10.10.74.2",
"srvaitaplikka",,"01:00:00","A","172.30.50.78",
"srvaitaplikmd",,"01:00:00","A","172.30.50.77",
"srvaitappbc","26.2.2025 20:00:00","00:20:00","A","10.10.50.167",
"srvaitappbck","25.2.2025 20:00:00","00:20:00","A","10.10.50.163",
"srvaitattapp","02.3.2025 12:00:00","00:20:00","A","10.10.132.1",
"srvaitattdb","25.2.2025 12:00:00","00:20:00","A","10.10.132.2",
"srvaitatteuhub",,"01:00:00","A","172.30.50.71",
"srvaitattsftpt",,"01:00:00","A","172.30.50.70",
"srvaitattt","03.3.2025 11:00:00","00:20:00","A","10.10.132.3",
"srvaitaxtrax22","25.2.2025 12:00:00","00:20:00","A","10.10.62.1",
"srvaitbms01","05.3.2025 09:00:00","00:20:00","A","10.10.33.1",
"srvaitbms02","02.3.2025 12:00:00","00:20:00","A","10.10.33.2",
"srvaitbms03","04.3.2025 05:00:00","00:20:00","A","10.10.33.4",
"srvaitbmscc","02.3.2025 17:00:00","00:20:00","A","10.10.33.3",
"srvaitcanteen","04.3.2025 08:00:00","00:20:00","A","10.10.26.1",
"srvaitchdb01","25.2.2025 12:00:00","00:20:00","A","10.10.35.8",
"srvaitchdb11","27.2.2025 07:00:00","00:20:00","A","10.10.35.2",
"srvaitchdb31","26.2.2025 08:00:00","00:20:00","A","10.10.35.21",
"srvaitchdb41","28.2.2025 12:00:00","00:20:00","A","10.10.35.26",
"SRVAITCHDB51","27.2.2025 12:00:00","00:20:00","A","10.10.35.32",
"srvaitchdc01","04.3.2025 12:00:00","00:20:00","A","10.10.35.7",
"srvaitchdc11","27.2.2025 07:00:00","00:20:00","A","10.10.35.1",
"srvaitchdc31","26.2.2025 08:00:00","00:20:00","A","10.10.35.20",
"srvaitchdc41","04.3.2025 14:00:00","00:20:00","A","10.10.35.25",
"SRVAITCHDC51","02.3.2025 13:00:00","00:20:00","A","10.10.35.31",
"srvaitchdv01","25.2.2025 12:00:00","00:20:00","A","10.10.35.9",
"srvaitchdv02","25.2.2025 12:00:00","00:20:00","A","10.10.35.10",
"srvaitchdv03","25.2.2025 12:00:00","00:20:00","A","10.10.35.11",
"srvaitchdv04","25.2.2025 12:00:00","00:20:00","A","10.10.35.12",
"srvaitchdv12","27.2.2025 07:00:00","00:20:00","A","10.10.35.65",
"srvaitchdv31","27.2.2025 08:00:00","00:20:00","A","10.10.35.22",
"srvaitchdv41","28.2.2025 12:00:00","00:20:00","A","10.10.35.27",
"srvaitchdv42","28.2.2025 12:00:00","00:20:00","A","10.10.35.28",
"SRVAITCHDV51","28.2.2025 12:00:00","00:20:00","A","10.10.35.33",
"srvaitchdv52","27.2.2025 12:00:00","00:20:00","A","10.10.35.34",
"srvaitchdv53","04.3.2025 11:00:00","00:20:00","A","10.10.35.35",
"srvaitchdv54","04.3.2025 11:00:00","00:20:00","A","10.10.35.36",
"srvaitchdv55","26.2.2025 12:00:00","00:20:00","A","10.10.35.43",
"srvaitcpepmng01",,"01:00:00","A","10.10.49.102",
"srvaitcpmng01",,"01:00:00","A","10.10.49.101",
"srvaitcredoapp",,"01:00:00","A","172.30.50.11",
"srvaitcredosql",,"01:00:00","A","10.10.50.122",
"srvaitcvp","03.3.2025 13:00:00","00:20:00","A","10.10.34.1",
"srvaitcvt","28.2.2025 12:00:00","00:20:00","A","10.10.34.2",
"srvaitda01","28.2.2025 17:00:00","00:20:00","A","10.10.55.12",
"srvaitda01","28.2.2025 17:00:00","00:20:00","AAAA",,
"srvaitda02","28.2.2025 21:00:00","00:20:00","A","10.10.55.11",
"srvaitda02","28.2.2025 21:00:00","00:20:00","AAAA",,
"srvaitdascdr1","02.3.2025 12:00:00","00:20:00","A","10.10.141.130",
"srvaitdascdr2","03.3.2025 12:00:00","00:20:00","A","10.10.141.131",
"srvaitdascdrsh","03.3.2025 12:00:00","00:20:00","A","10.10.141.132",
"srvaitdasdb1","04.3.2025 00:00:00","00:20:00","A","10.10.141.137",
"srvaitdasdb2","05.3.2025 00:00:00","00:20:00","A","10.10.141.138",
"srvaitdasdcdr1","03.3.2025 12:00:00","00:20:00","A","10.10.141.141",
"srvaitdasddb","28.2.2025 12:00:00","00:20:00","A","10.10.141.145",
"srvaitdasdmeet1","28.2.2025 12:00:00","00:20:00","A","10.10.141.146",
"srvaitdasdsign1","03.3.2025 12:00:00","00:20:00","A","10.10.141.144",
"srvaitdasdsp1","01.3.2025 12:00:00","00:20:00","A","10.10.141.143",
"srvaitdasmeet1","28.2.2025 12:00:00","00:20:00","A","10.10.141.139",
"srvaitdasmeet2","28.2.2025 12:00:00","00:20:00","A","10.10.141.140",
"srvaitdassign1","03.3.2025 12:00:00","00:20:00","A","10.10.141.135",
"srvaitdassign2","03.3.2025 12:00:00","00:20:00","A","10.10.141.136",
"srvaitdassp1","27.2.2025 14:00:00","00:20:00","A","10.10.141.133",
"srvaitdassp2","27.2.2025 14:00:00","00:20:00","A","10.10.141.134",
"srvaitdastask01",,"00:20:00","A","10.10.141.158",
"srvaitdastask02",,"00:20:00","A","10.10.141.159",
"srvaitdastsp1","03.3.2025 12:00:00","00:20:00","A","10.10.141.147",
"srvaitdastsp2","28.2.2025 12:00:00","00:20:00","A","10.10.141.148",
"SRVAITDC1",,"01:00:00","CNAME",,"srvaitdc101.alkaloidad.local."
"srvaitdc101",,"01:00:00","A","10.10.50.1",
"srvaitdc102",,"01:00:00","A","10.10.50.2",
"srvaitdc105",,"01:00:00","A","10.10.50.3",
"SRVAITDC2",,"01:00:00","CNAME",,"srvaitdc102.alkaloidad.local."
"srvaitdceapc",,"01:00:00","A","10.10.203.50",
"srvaitdemo-ilo",,"01:00:00","A","10.10.49.51",
"srvaitdesigocc","25.2.2025 17:00:00","00:20:00","A","10.10.9.108",
